setting_1,setting_2,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,s_2_rolling_mean,s_3_rolling_mean,s_4_rolling_mean,s_6_rolling_mean,s_7_rolling_mean,s_8_rolling_mean,s_9_rolling_mean,s_11_rolling_mean,s_12_rolling_mean,s_13_rolling_mean,s_14_rolling_mean,s_15_rolling_mean,s_17_rolling_mean,s_20_rolling_mean,s_21_rolling_mean,s_2_rolling_std,s_3_rolling_std,s_4_rolling_std,s_6_rolling_std,s_7_rolling_std,s_8_rolling_std,s_9_rolling_std,s_11_rolling_std,s_12_rolling_std,s_13_rolling_std,s_14_rolling_std,s_15_rolling_std,s_17_rolling_std,s_20_rolling_std,s_21_rolling_std
0.0006,0.0004,642.39,1587.53,1400.7,21.61,554.87,2388.02,9074.45,47.24,522.42,2388.06,8150.31,8.4499,392,39.01,23.4559,642.3,1586.9,1398.6259999999997,21.608,554.5360000000001,2388.004,9068.0,47.239999999999995,522.3720000000001,2388.008,8149.692,8.41224,392.0,38.986000000000004,23.460140000000003,0.22748626332162636,2.4845220868398115,6.348592757454794,0.0044721359549988885,0.28658332121779617,0.020736441354294324,4.769659316978265,0.08803408430830266,0.22151749366611806,0.03114482300468502,3.8254437651026048,0.024376689685031466,1.0000000000000782,0.07829431652426089,0.05055623601492299
-0.0015,0.0001,642.02,1580.54,1398.09,21.61,553.96,2388.05,9070.51,47.19,522.01,2388.01,8145.62,8.3783,392,38.97,23.3978,642.268,1585.2400000000002,1400.274,21.608,554.4480000000001,2388.014,9068.43,47.227999999999994,522.234,2388.0119999999997,8149.486,8.407039999999999,392.2,38.958,23.438319999999997,0.2578177650978782,3.44961592064965,4.21034796661866,0.0044721359549988885,0.38829112789275383,0.02880972058310614,4.905216610919373,0.0903880523078178,0.1764369575801282,0.029495762407236236,4.051275107909192,0.028855554058105252,0.8366600265341685,0.037013511046669494,0.04884400679712738
0.0035,-0.0002,642.51,1582.25,1396.12,21.6,554.3,2388.02,9069.69,47.4,522.65,2387.99,8146.75,8.3745,393,39.0,23.3663,642.3399999999999,1584.154,1400.248,21.607999999999997,554.468,2388.0160000000005,9068.328,47.232,522.342,2388.008,8147.960000000001,8.4053,392.6,38.97,23.43594,0.2667395733669736,3.342488593847792,4.241694236977722,0.0044721359549988885,0.37465984572707034,0.028809720583220576,4.86434168208185,0.0988433103452164,0.23657979626355938,0.03114482300468502,3.0635926622159912,0.030846150489165135,0.5477225575053095,0.039370039370077714,0.05264763052596021
-0.0007,-0.0003,642.09,1584.93,1393.61,21.61,554.28,2388.04,9062.05,47.11,523.06,2387.98,8143.86,8.3881,391,39.07,23.4389,642.3340000000001,1584.6299999999999,1399.15,21.607999999999997,554.442,2388.0299999999997,9067.761999999999,47.221999999999994,522.506,2388.004,8146.322,8.399519999999999,392.2,38.992,23.424500000000002,0.27318491905666914,3.2243371411812998,5.212604915012125,0.0044721359549988885,0.384083324293355,0.014142135628095241,5.490220396307875,0.10986355173577891,0.38552561523206524,0.03361547262796901,2.4601361750931767,0.03081334126640818,0.8366600265341685,0.05848076606886037,0.04129848665506711
0.0017,-0.0004,641.94,1584.69,1393.4,21.61,554.4,2387.99,9070.76,47.14,522.35,2388.02,8152.82,8.3881,393,39.03,23.3473,642.19,1583.988,1396.384,21.607999999999997,554.3619999999999,2388.0240000000003,9069.492,47.216,522.4979999999999,2388.0119999999997,8147.872,8.395779999999998,392.2,39.016,23.401239999999998,0.24688053791285808,2.684924579946909,3.0906035009369943,0.0044721359549988885,0.32851179583120216,0.023021728868746406,4.545560471498674,0.11414902540100756,0.3889344417765793,0.031144823004539007,3.635006189813568,0.030843670339310625,0.8366600265341685,0.037148351242011574,0.04622810833248831
0.0006,0.0003,642.06,1587.44,1401.07,21.61,554.22,2388.0,9073.63,47.29,521.93,2388.05,8155.41,8.3978,392,38.97,23.4186,642.124,1583.9699999999998,1396.4579999999999,21.607999999999997,554.232,2388.02,9069.328,47.226,522.4,2388.0099999999998,8148.892,8.38536,392.2,39.007999999999996,23.39378,0.22300224214168018,2.655381328548375,3.2214391194004826,0.0044721359549988885,0.16528762809182518,0.025495097569774562,4.331722521127901,0.1188696765369553,0.4673328578219922,0.027386127875157283,4.963080696499755,0.009186294138547506,0.8366600265341685,0.04266145801540394,0.03736157116611647
-0.0021,-0.0004,642.59,1589.87,1394.25,21.61,554.89,2388.01,9064.36,47.13,522.29,2387.99,8147.74,8.3993,393,39.06,23.3258,642.238,1585.8359999999998,1395.69,21.607999999999997,554.4179999999999,2388.0119999999997,9068.098000000002,47.214,522.4559999999999,2388.006,8149.316000000001,8.38956,392.4,39.025999999999996,23.379380000000005,0.2916676190462361,2.9085872859513064,3.1927026169066677,0.0044721359549988885,0.2716983621596447,0.019235384063205296,4.7637873588175434,0.12621410380777387,0.42365079959805646,0.028809720581858832,4.697098040275821,0.00992260046560259,0.8944271910000057,0.041593268686166515,0.04783269802135149
0.0005,-0.0003,641.99,1594.55,1397.75,21.61,554.31,2387.98,9070.59,47.16,522.98,2388.04,8152.3,8.3766,392,38.93,23.4293,642.134,1588.296,1396.016,21.61,554.42,2388.004,9068.278,47.166,522.522,2388.016,8150.4259999999995,8.38998,392.2,39.012,23.39198,0.2615912842588811,4.082153843253618,3.327939302331577,0.0,0.2706473720549161,0.02302172886703654,4.855107619819747,0.07162401831786008,0.4829803308625404,0.03049590136362286,4.593754455774488,0.009139310696107171,0.8366600265341685,0.060166435825964835,0.05166959454070545
0.0023,0.0001,642.3,1581.25,1397.05,21.61,554.17,2388.04,9069.86,47.16,522.69,2387.96,8152.28,8.4122,393,38.98,23.4563,642.176,1587.56,1396.704,21.61,554.3979999999999,2388.004,9069.84,47.176,522.4480000000001,2388.012,8152.109999999999,8.3948,392.6,38.994,23.395460000000003,0.2694995361780124,5.056273331218589,3.0501770440425213,0.0,0.2887386361404187,0.02302172886703654,3.383925235587997,0.06503845016601789,0.4013975585377899,0.037013511046527406,2.7638740926319323,0.013305450011181535,0.5477225575053095,0.051283525619835235,0.056022343756760185
-0.0035,-0.0003,641.37,1585.19,1398.01,21.61,554.63,2388.0,9066.61,47.07,522.55,2387.92,8150.0,8.3932,392,38.92,23.4094,642.062,1587.6599999999999,1397.626,21.61,554.4440000000001,2388.0060000000003,9069.01,47.162,522.4879999999999,2387.9919999999997,8151.545999999999,8.39582,392.4,38.972,23.40788,0.4526256731563849,4.989829656410327,2.4368586335701488,0.0,0.30688760157463923,0.021908902300948208,3.603671738662856,0.08043631020874094,0.39914909495087314,0.054497706374108244,2.8685152953978137,0.012851147808661407,0.5477225575053095,0.05540758070878552,0.04913671743207678
0.0033,0.0004,641.79,1583.22,1395.78,21.61,553.84,2388.06,9070.59,47.21,522.06,2387.99,8139.51,8.4241,391,38.92,23.4426,642.008,1586.816,1396.568,21.61,554.368,2388.018,9068.401999999998,47.146,522.5139999999999,2387.9800000000005,8148.366,8.401079999999999,392.2,38.962,23.41268,0.4687429999480794,5.378129786458675,1.557472311151714,0.0,0.4069643719052564,0.03193743884663955,2.7950617166767864,0.051283525619793324,0.35556996498593096,0.04415880433236734,5.298261979175986,0.018152878559614605,0.8366600265341685,0.06016643582597177,0.051558287403669786
0.0001,-0.0001,642.92,1583.57,1401.1,21.61,553.49,2388.07,9070.92,47.29,522.67,2387.94,8147.88,8.3686,392,39.27,23.4193,642.074,1585.556,1397.938,21.61,554.088,2388.0299999999997,9069.714,47.178,522.5899999999999,2387.97,8148.394,8.39494,392.0,39.004000000000005,23.431379999999997,0.5809733212465602,5.219404180555212,1.96750349428048,0.0,0.43842901363879094,0.038729833463877955,1.7780129358504517,0.0804363102087446,0.335782667807771,0.046904157599211856,5.294495254505505,0.02335268721154011,0.7071067811866556,0.1507647173578747,0.018575979112774605
0.0038,-0.0002,642.61,1587.49,1394.63,21.61,554.39,2387.95,9070.63,47.33,522.22,2388.06,8145.74,8.4094,393,38.96,23.439,642.198,1584.144,1397.3139999999999,21.61,554.104,2388.0240000000003,9069.722,47.212,522.438,2387.9739999999997,8147.082,8.401500000000002,392.2,39.010000000000005,23.43332,0.623193388925274,2.337109325641603,2.4720902087109957,0.0,0.4498666469080333,0.049295030176630325,1.7830227143957595,0.10353743284435254,0.2829664291043253,0.054589376256578254,4.881262131867464,0.021441548451548716,0.8366600265341685,0.14764823060233276,0.018809492284432416
0.0046,-0.0001,642.36,1586.44,1400.16,21.61,554.29,2387.98,9064.33,47.25,522.47,2388.01,8150.36,8.4079,391,39.0,23.4074,642.2099999999999,1585.182,1397.9360000000001,21.61,554.1279999999999,2388.0119999999997,9068.616,47.230000000000004,522.394,2387.9840000000004,8146.698000000001,8.40064,391.8,39.014,23.42354,0.6262188115987615,1.8273943197893958,2.7631738997040682,0.0,0.45740572799240903,0.05167204273164795,2.9855954180088986,0.09999999999999737,0.2490582261239969,0.055946402923309796,4.424242308012734,0.020986495657924875,0.8366600265341685,0.14690132742762899,0.016437092200225715
-0.002,-0.0003,641.95,1583.97,1399.4,21.61,554.24,2388.04,9075.93,47.31,522.25,2388.0,8148.85,8.3703,392,39.02,23.4166,642.326,1584.9379999999999,1398.214,21.61,554.05,2388.0199999999995,9070.48,47.278,522.3340000000001,2388.0,8146.468000000001,8.39606,391.8,39.034000000000006,23.424979999999998,0.46457507466509956,1.9058252805541054,2.841298998698696,0.0,0.3764970119407255,0.05244044240937745,4.115616600226966,0.04816637831518409,0.23797058641775076,0.04301162633527225,4.235536565774625,0.02510981879663883,0.8366600265341685,0.13740451229853803,0.015153943381135081
0.002,0.0,642.09,1585.74,1394.57,21.61,554.32,2388.0,9069.63,47.4,522.24,2388.01,8145.21,8.4036,394,39.03,23.513,642.386,1585.442,1397.9720000000002,21.61,554.146,2388.0080000000003,9070.287999999999,47.316,522.37,2388.004,8147.608,8.391960000000001,392.4,39.056000000000004,23.43906,0.39170141689816107,1.6545603645675575,3.1366176050016064,0.0,0.37071552435831856,0.04764451699884495,4.131563868568528,0.0554977477020732,0.1960867155113167,0.04277849927229336,2.1465018052622957,0.020667438157643072,1.14017542509921,0.1225969004502106,0.04290801789873239
0.0038,-0.0006,642.18,1583.91,1399.12,21.61,554.87,2388.02,9073.69,47.37,522.07,2387.97,8147.53,8.4228,391,38.92,23.4565,642.238,1585.5099999999998,1397.5759999999998,21.61,554.422,2387.998,9070.842,47.33200000000001,522.25,2388.01,8147.5380000000005,8.402800000000001,392.2,38.986000000000004,23.4465,0.25567557568160126,1.562833964308947,2.7433063992207605,0.0,0.2562615851042882,0.0349284983934291,4.413583578009013,0.05761944116358361,0.14300349646069047,0.0324037034915429,2.141114195925902,0.01953496864599816,1.3038404810405921,0.04560701700395601,0.041836945395158996
-0.0043,0.0001,642.57,1581.34,1391.14,21.61,553.88,2388.0,9071.25,47.3,522.24,2387.99,8154.91,8.3906,391,39.0,23.4544,642.23,1584.28,1396.8780000000002,21.61,554.32,2388.008,9070.966,47.326,522.254,2387.996,8149.372,8.399040000000001,391.8,38.994,23.449579999999997,0.24135036772321758,1.9795075145097665,3.886196083576455,0.0,0.35475343550162053,0.022803508503032647,4.414847675749741,0.05941380311008045,0.1422322045107382,0.016733200531562523,3.627439868552479,0.019755075297251942,1.3038404810405921,0.04335896677734657,0.04171345106793907
0.0004,0.0001,641.69,1585.5,1403.44,21.61,554.03,2388.0,9064.04,47.23,522.25,2388.03,8151.44,8.4298,391,38.89,23.4647,642.096,1584.092,1397.534,21.61,554.268,2388.0119999999997,9070.908,47.321999999999996,522.21,2388.0,8149.588000000001,8.40342,391.8,38.972,23.46104,0.32323366161367356,1.7549843304146435,4.7578020135358265,0.0,0.3785102376425579,0.017888543821655067,4.52436956935066,0.06610597552417788,0.07842193570659386,0.02236067977531141,3.7316377101696983,0.02414957556563159,1.3038404810405921,0.06300793600808867,0.03447046561908769
-0.0024,-0.0004,642.14,1585.77,1398.55,21.61,554.22,2388.0,9070.67,47.22,522.06,2387.97,8153.42,8.3849,392,39.1,23.3815,642.134,1584.452,1397.364,21.61,554.2639999999999,2388.004,9069.856,47.303999999999995,522.172,2387.994,8150.502,8.40634,391.8,38.98800000000001,23.454019999999996,0.3127778764557445,1.9021487849271794,4.689150242848405,0.0,0.378985487849108,0.008944271911894409,3.577090996891782,0.08080841540336062,0.097826376810941,0.02607680962167479,4.0516379403825535,0.019597397786445692,1.3038404810405921,0.08467585252006127,0.047058867389654514
-0.0017,0.0,642.32,1585.19,1398.56,21.61,553.95,2388.01,9067.27,47.05,522.5,2388.04,8149.85,8.417,393,38.89,23.3749,642.1800000000001,1584.342,1398.162,21.61,554.19,2388.0060000000003,9069.384,47.233999999999995,522.2239999999999,2387.9999999999995,8151.43,8.409020000000002,391.6,38.96,23.4264,0.3214809481137861,1.823312918837646,4.426976394787475,0.0,0.4008116764769127,0.008944271912320214,3.765126823897496,0.11928956366756369,0.17868967513535983,0.03316624790376948,2.905899172361926,0.020040259479363574,0.8944271910000057,0.09027735042633647,0.04422996721679229
-0.0014,0.0001,642.19,1582.74,1398.29,21.61,555.01,2388.04,9059.05,47.36,522.39,2388.0,8154.08,8.4011,393,39.08,23.333,642.182,1584.1079999999997,1397.996,21.61,554.2180000000001,2388.01,9066.456,47.232,522.288,2388.006,8152.74,8.404679999999999,392.0,38.992000000000004,23.401699999999998,0.3215120526514323,1.9623888503558733,4.397536810534448,0.0,0.4606191485383755,0.0173205080773205,5.051948139081234,0.11649034294737846,0.16664333169979412,0.028809720581484934,2.062098445737912,0.018608519554230058,1.0000000000000782,0.10034938963441019,0.05610761980337442
0.0032,-0.0004,641.96,1591.71,1391.45,21.61,554.19,2388.02,9074.21,47.31,522.16,2388.02,8141.25,8.4206,393,38.86,23.4308,642.0600000000001,1586.182,1398.058,21.61,554.28,2388.014,9067.047999999999,47.233999999999995,522.2719999999999,2388.0119999999997,8150.008,8.41068,392.4,38.964,23.396980000000003,0.24382370680522464,3.317569893761803,4.277250284938446,0.0,0.42308391602636153,0.016733200532852276,5.862560873882236,0.11802542099055743,0.17598295371996284,0.02774887385006351,5.172066318208889,0.017750408446011282,0.8944271910000057,0.11588787684654338,0.05135754082897968
-0.0002,-0.0,642.26,1586.89,1402.79,21.6,554.87,2388.04,9068.99,47.31,522.47,2387.98,8148.44,8.3981,391,38.97,23.3634,642.1740000000001,1586.46,1397.9279999999999,21.608,554.4480000000001,2388.022,9068.037999999999,47.25,522.316,2388.0019999999995,8149.408,8.40434,392.4,38.980000000000004,23.37672,0.1377679207948559,3.3043456235681448,4.078016674807232,0.0044721359549988885,0.46381030605212414,0.017888543822873693,5.641393444885599,0.1226784414638521,0.19552493447134622,0.028635642126595796,5.138313925789242,0.014594622297276707,0.8944271910000057,0.10839741694338993,0.03549530954931231
0.0005,0.0003,642.0,1587.31,1398.09,21.61,553.43,2388.03,9073.16,47.4,521.56,2388.01,8149.89,8.3897,392,39.11,23.3678,642.1460000000001,1586.768,1397.836,21.608,554.2900000000001,2388.0280000000002,9068.536,47.286,522.216,2388.0099999999998,8148.702,8.4053,392.4,38.982,23.37398,0.15899685531534172,3.29571236608916,4.065646320083164,0.0044721359549988885,0.655743852430371,0.013038404815147666,6.028447561354912,0.13722244714332546,0.39016663106932165,0.022360679773947564,4.670467856646681,0.013074976099411308,0.8944271910000057,0.11122050170718896,0.03556278954190288
0.0004,0.0001,642.41,1586.12,1397.15,21.61,553.67,2387.98,9070.13,47.29,522.12,2388.01,8157.06,8.398,392,39.14,23.4699,642.164,1586.9540000000002,1397.554,21.608,554.234,2388.022,9069.108,47.333999999999996,522.14,2388.004,8150.144,8.401499999999999,392.2,39.032,23.39298,0.18635986692455353,3.209506192546221,4.051750239094889,0.0044721359549988885,0.7023389495110254,0.02489979919805735,6.013960425544658,0.04505552130434812,0.35658098659343074,0.015165750887846906,6.028982501214485,0.011489342888091227,0.8366600265341685,0.11562871615648639,0.05579795695185027
0.001,-0.0005,641.63,1586.99,1402.58,21.61,553.88,2388.0,9076.72,47.35,521.97,2387.96,8153.67,8.3852,391,39.11,23.4294,642.052,1587.804,1398.4119999999998,21.608,554.008,2388.014,9072.642,47.33200000000001,522.056,2387.996,8150.062,8.398319999999998,391.8,39.038,23.412259999999996,0.3002831996636557,2.226809376662105,4.655772760778417,0.0044721359549988885,0.5569739670759155,0.024083189159107492,3.122670331637953,0.04381780460048676,0.3315569332707255,0.025099800796944557,5.964509200257162,0.013628903110672812,0.8366600265341685,0.11945710527213178,0.04561762817156738
0.0015,0.0001,642.22,1584.18,1404.66,21.61,554.56,2388.07,9073.42,47.37,522.43,2387.97,8152.62,8.4139,393,38.98,23.4146,642.104,1586.298,1401.054,21.608,554.082,2388.024,9072.484,47.344,522.1099999999999,2387.986,8152.336,8.396980000000001,391.8,39.062,23.409019999999998,0.3028696089081839,1.262049919770925,3.25469353396128,0.0044721359549988885,0.6093192923256592,0.03507135583515003,3.042454601154958,0.04449719092265799,0.37222305140859296,0.023021728868978086,3.366679372901707,0.010958421419168272,0.8366600265341685,0.08043631020873925,0.04453405438537527
-0.0015,-0.0,642.25,1589.46,1392.57,21.61,553.9,2387.99,9079.53,47.24,522.26,2388.06,8152.16,8.4309,392,39.03,23.3536,642.102,1586.8120000000001,1399.01,21.61,553.8879999999999,2388.014,9074.592,47.33,522.068,2388.002,8153.08,8.403539999999998,392.0,39.074,23.40706,0.30161233396563353,1.9168907115411677,4.755181384553837,0.0,0.4210344403968475,0.036469165058724815,3.61406557773042,0.06442049363367319,0.3310135948867996,0.03962322551241503,2.6183296201797446,0.018804866391445386,0.7071067811866556,0.06655824516914702,0.047180801180137316
0.0008,-0.0002,642.22,1582.73,1395.23,21.61,554.02,2387.98,9078.63,47.11,522.56,2387.99,8153.14,8.4035,393,39.03,23.3115,642.146,1585.896,1398.438,21.61,554.006,2388.004,9075.685999999998,47.272000000000006,522.268,2387.998,8153.7300000000005,8.406299999999998,392.2,39.058,23.3958,0.29904849105145526,2.5940952179891896,5.05601325156555,0.0,0.3343351611785124,0.03781534080288708,3.8896182332147218,0.1040192289915719,0.23573289969799266,0.03962322551273351,1.9453534382991544,0.017210897710466046,0.8366600265341685,0.06534523701079116,0.06296931792548194
0.001,-0.0004,642.65,1575.87,1400.03,21.61,554.73,2388.04,9074.77,47.16,522.11,2388.01,8156.75,8.4178,393,38.86,23.4082,642.1940000000001,1583.846,1399.0140000000001,21.61,554.218,2388.016,9076.614,47.246,522.266,2387.998,8153.668,8.41026,392.4,39.001999999999995,23.38346,0.3641840194188954,5.156920592756721,5.03660897827172,0.0,0.3980200999952234,0.03781534080341018,2.558345168301502,0.1141490254010037,0.23733941939767147,0.03962322551273351,1.8131381634895911,0.017101257263726386,0.8944271910000057,0.0920326029187351,0.04940170037560717
-0.002,0.0004,642.69,1588.93,1395.53,21.61,554.29,2388.06,9080.86,47.25,522.13,2388.05,8150.38,8.3878,394,38.86,23.4224,642.406,1584.234,1397.6039999999998,21.61,554.3,2388.028,9077.442,47.226,522.298,2388.016,8153.01,8.410779999999999,393.0,38.952,23.38206,0.24172298194399436,5.513277609552954,4.768414830948059,0.0,0.3503569608273671,0.04086563348476656,3.192564799685217,0.09914635646354948,0.19434505396343715,0.03847076812246671,2.334309319673115,0.016162518368130093,0.7071067811866681,0.08642916174531913,0.04784911702426002
0.0008,0.0002,642.39,1585.84,1404.56,21.61,554.08,2388.05,9079.24,47.29,522.43,2388.04,8157.69,8.4055,393,39.01,23.5257,642.44,1584.566,1397.584,21.61,554.204,2388.0240000000003,9078.606,47.21,522.298,2388.0299999999997,8154.023999999999,8.409099999999999,393.0,38.958,23.40428,0.21999999999969025,5.559004407265505,4.7314881379968385,0.0,0.3262361108157934,0.03646916505896407,2.2941076697081537,0.07314369419161093,0.19434505396343715,0.029154759471576315,3.0986012973428916,0.01619367160344222,0.7071067811866681,0.08983317872589414,0.08102948228885447
0.0023,-0.0001,642.75,1589.01,1401.0,21.61,554.01,2388.01,9077.16,47.33,522.15,2387.98,8151.52,8.4311,392,38.96,23.3131,642.5400000000001,1584.4759999999999,1399.27,21.61,554.226,2388.0280000000002,9078.132000000001,47.227999999999994,522.276,2388.014,8153.895999999999,8.409139999999999,393.0,38.944,23.396179999999998,0.22561028345303868,5.462772190014629,3.932677205162832,0.0,0.303529240766374,0.03271085446916905,2.300297806850836,0.09121403400791614,0.20562101059968851,0.03049590136307206,3.2062018027405492,0.016261088524454494,0.7071067811866681,0.08080841540333888,0.08899492682170401
